user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,Name,Favorite_Music,Password,JoinDate,ModifyDate,Grade
5009,Female,32,PK,Family,210,70,0.34,Desktop,0,1,0,Samuel I. White,Alternative,Password123!,2022-09-23,2023-02-27,01
5010,Female,58,UK,Family,95,4,0.14,Web,0,1,0,Theo Z. Harris,EDM,Password123!,2024-04-21,2024-10-31,01
5011,Female,21,DE,Student,46,27,0.47,Web,0,1,0,David L. Hernandez,House,Password123!,2022-04-11,2023-02-28,01
5012,Male,43,DE,Free,118,93,0.12,Mobile,46,0,0,Liam A. Rodriguez,R&B,Password123!,2021-03-04,2021-09-21,01
5013,Female,41,UK,Student,218,12,0.41,Desktop,0,1,0,Samuel U. Moore,Latin,Password123!,2023-08-12,2024-01-26,01
5014,Female,17,DE,Premium,269,45,0.53,Desktop,0,1,0,Jacob H. Ramirez,Alternative,Password123!,2024-12-27,2025-02-03,01
5015,Other,37,FR,Premium,276,13,0.41,Web,0,1,0,Logan J. Sanchez,Pop,Password123!,2018-01-10,2018-03-07,01
5016,Male,20,FR,Free,105,82,0.5,Desktop,13,0,1,Jacob Y. Jones,EDM,Password123!,2024-01-08,2024-11-18,01
5017,Male,38,UK,Student,160,56,0.11,Web,0,1,1,Jackson S. Anderson,Rock,Password123!,2024-02-16,2024-05-11,01
5018,Female,23,US,Free,13,56,0.24,Mobile,29,0,0,Logan K. Jones,Hip Hop,Password123!,2019-07-06,2019-09-20,01
5019,Other,20,AU,Premium,90,6,0.28,Desktop,0,1,1,Sebastian U. Thompson,House,Password123!,2023-11-22,2024-02-25,01
5020,Other,43,PK,Family,150,66,0.3,Mobile,0,1,0,Daniel I. Rodriguez,Alternative,Password123!,2024-11-10,2025-11-01,01
5021,Female,47,DE,Premium,117,12,0.36,Web,0,1,0,Wyatt I. Lopez,Jazz,Password123!,2019-10-10,2020-08-25,01
5022,Male,38,CA,Free,55,26,0.23,Desktop,45,0,1,William L. Wilson,Alternative,Password123!,2024-09-30,2025-05-24,01
5023,Male,49,IN,Student,105,83,0.01,Desktop,0,1,0,Logan K. Brown,Trap,Password123!,2021-09-10,2022-05-16,01
5024,Male,45,FR,Premium,229,68,0.05,Web,0,1,0,Alexander E. Martin,Pop,Password123!,2018-01-18,2018-02-13,01
5025,Male,19,AU,Free,267,99,0.51,Web,35,0,0,Liam L. Jackson,Pop,Password123!,2023-02-04,2023-10-02,01
5026,Male,19,DE,Premium,59,85,0.12,Desktop,0,1,0,David S. Clark,Indie,Password123!,2021-09-16,2022-04-18,01
5027,Other,33,IN,Free,90,7,0.22,Desktop,39,0,1,Owen Q. Martinez,Techno,Password123!,2019-04-19,2019-11-03,01
5028,Male,22,US,Premium,269,11,0.06,Mobile,0,1,0,Sebastian J. Clark,Country,Password123!,2020-02-21,2020-04-01,01
5029,Male,24,US,Free,133,58,0.54,Mobile,36,0,1,Daniel U. Thompson,R&B,Password123!,2019-05-23,2019-08-24,01
5030,Other,21,IN,Premium,89,9,0.43,Mobile,0,1,0,Levi K. Gonzalez,Trap,Password123!,2024-06-24,2025-05-14,01
5031,Other,51,CA,Premium,253,19,0.15,Mobile,0,1,0,James E. Johnson,Soul,Password123!,2021-09-11,2022-06-01,01
5032,Female,18,FR,Free,14,82,0.04,Web,31,0,0,Elijah X. Garcia,Trap,Password123!,2023-04-11,2023-05-25,01
5033,Male,43,AU,Free,297,38,0.41,Web,18,0,0,Ethan C. Garcia,Pop,Password123!,2024-01-16,2024-07-07,01
5034,Other,16,US,Free,263,10,0.55,Web,11,0,1,John P. Lewis,Indie,Password123!,2024-05-16,2024-06-12,01
5035,Female,22,DE,Free,22,99,0.21,Mobile,10,0,0,Benjamin L. Anderson,House,Password123!,2018-11-15,2019-02-09,01
5036,Other,38,DE,Premium,256,73,0.3,Web,0,1,0,Henry I. Davis,Metal,Password123!,2020-09-03,2020-12-18,01
5037,Male,37,US,Premium,144,40,0.27,Desktop,0,1,0,Sebastian O. Hernandez,Blues,Password123!,2022-10-03,2023-03-05,01
5038,Female,37,AU,Student,89,18,0.48,Desktop,0,1,1,Owen Z. Sanchez,Rock,Password123!,2023-12-09,2024-08-30,01
5039,Male,34,FR,Student,94,61,0.12,Desktop,0,1,0,Levi N. White,Trap,Password123!,2021-06-29,2022-01-13,01
5040,Other,21,US,Free,205,25,0.41,Web,45,0,0,Henry O. Jones,Techno,Password123!,2024-10-12,2024-11-23,01
5041,Male,55,DE,Family,14,68,0.42,Desktop,0,1,0,Alexander F. Perez,Trap,Password123!,2021-11-15,2022-04-05,01
5042,Other,42,FR,Student,220,96,0.23,Web,0,1,0,Ethan F. Hernandez,Folk,Password123!,2023-01-01,2023-08-21,01
5043,Other,57,UK,Student,80,93,0.24,Mobile,0,1,1,Mateo X. Lee,Country,Password123!,2021-11-06,2022-05-03,01
5044,Male,21,US,Student,55,79,0.19,Mobile,0,1,0,Ethan E. Rodriguez,Hip Hop,Password123!,2019-04-25,2019-08-03,01
5045,Female,19,FR,Premium,47,56,0.02,Desktop,0,1,0,Ethan C. Davis,Trap,Password123!,2019-06-23,2019-11-04,01
5046,Male,52,IN,Premium,126,95,0.38,Desktop,0,1,0,Liam S. Hernandez,Hip Hop,Password123!,2020-10-19,2021-05-07,01
5047,Male,22,AU,Student,70,18,0.28,Web,0,1,0,William J. Martinez,Blues,Password123!,2023-12-27,2024-09-02,01
5048,Other,20,DE,Family,132,80,0.35,Mobile,0,1,1,James X. Jones,Jazz,Password123!,2021-02-25,2021-09-03,01
5049,Other,49,AU,Student,53,99,0.22,Mobile,0,1,1,Henry N. Jones,Techno,Password123!,2018-10-04,2018-11-25,01
5050,Male,33,US,Student,162,70,0.51,Web,0,1,0,William I. Williams,Alternative,Password123!,2018-03-05,2018-07-05,01
5051,Male,44,US,Family,274,76,0.07,Web,0,1,0,John C. Thomas,Folk,Password123!,2022-01-02,2022-10-03,01
5052,Female,36,IN,Student,290,88,0.43,Desktop,0,1,0,Lucas H. Smith,Techno,Password123!,2018-09-10,2019-08-08,01
5053,Female,37,CA,Free,100,93,0.33,Desktop,27,0,0,Isaac Q. Davis,Rock,Password123!,2021-04-13,2022-01-07,01
5054,Female,58,AU,Premium,38,21,0.16,Desktop,0,1,0,James C. Jones,EDM,Password123!,2018-08-11,2019-08-18,01
5055,Male,39,FR,Family,204,48,0.36,Web,0,1,1,Mason G. Jones,Country,Password123!,2023-12-14,2024-09-26,01
5056,Male,23,DE,Family,96,90,0.48,Desktop,0,1,0,Noah B. Williams,Latin,Password123!,2019-04-22,2019-09-04,01
5057,Female,17,DE,Free,125,18,0.35,Web,45,0,0,Alexander P. Anderson,Country,Password123!,2021-11-02,2022-09-10,01
5058,Female,24,PK,Student,50,50,0.47,Mobile,0,1,1,David Q. Gonzalez,Indie,Password123!,2022-02-28,2022-04-08,01
5059,Other,18,PK,Free,188,79,0.22,Mobile,19,0,0,David J. Jackson,Blues,Password123!,2020-04-27,2020-07-23,01
5060,Female,38,AU,Premium,32,44,0.19,Desktop,0,1,0,Samuel Z. Miller,EDM,Password123!,2019-04-15,2019-10-22,01
5061,Male,44,PK,Family,40,29,0.5,Desktop,0,1,0,Logan V. Rodriguez,Jazz,Password123!,2023-11-25,2024-03-01,01
5062,Male,23,IN,Family,169,76,0.49,Mobile,0,1,1,Daniel K. Lewis,R&B,Password123!,2024-10-27,2025-09-01,01
5063,Other,37,IN,Free,291,24,0.36,Desktop,30,0,0,Jackson L. Robinson,Jazz,Password123!,2018-05-07,2019-04-12,01
5064,Female,17,DE,Free,203,57,0.0,Desktop,41,0,1,James R. Moore,Blues,Password123!,2021-10-27,2021-12-28,01
5065,Other,22,CA,Student,185,21,0.51,Mobile,0,1,1,Sebastian K. Lopez,Country,Password123!,2021-01-08,2021-09-02,01
5066,Female,23,US,Family,101,56,0.21,Mobile,0,1,0,Lucas E. Jones,Pop,Password123!,2018-01-06,2018-08-22,01
5067,Male,20,PK,Family,250,97,0.24,Mobile,0,1,0,Noah X. Garcia,Indie,Password123!,2024-07-21,2025-07-18,01
5068,Other,20,DE,Free,224,68,0.44,Web,5,0,0,Ethan P. Jones,R&B,Password123!,2023-09-04,2024-05-21,01
5069,Female,59,UK,Family,34,78,0.17,Mobile,0,1,0,Joseph B. Harris,K-Pop,Password123!,2023-04-02,2023-11-30,01
5070,Other,42,UK,Premium,77,15,0.18,Mobile,0,1,0,Lucas H. Harris,Metal,Password123!,2018-11-19,2019-09-30,01
5071,Other,21,CA,Student,81,51,0.24,Desktop,0,1,0,Theo D. Lewis,Jazz,Password123!,2024-09-07,2025-10-01,01
5072,Other,47,UK,Free,216,75,0.19,Web,19,0,0,Elijah A. Wilson,Blues,Password123!,2023-11-23,2024-12-23,01
5073,Other,30,UK,Family,154,13,0.33,Mobile,0,1,0,Caleb E. Garcia,Pop,Password123!,2019-06-18,2019-07-25,01
5074,Male,40,DE,Premium,137,5,0.58,Web,0,1,0,Jacob U. Ramirez,R&B,Password123!,2018-04-19,2018-09-01,01
5075,Male,24,AU,Student,160,42,0.05,Desktop,0,1,0,Elijah T. Lewis,Metal,Password123!,2020-04-04,2020-10-26,01
5076,Other,20,PK,Free,13,48,0.52,Desktop,40,0,0,Benjamin K. Miller,K-Pop,Password123!,2024-05-28,2024-06-01,01
5077,Other,55,IN,Student,180,55,0.34,Desktop,0,1,0,Noah H. Jackson,Blues,Password123!,2022-01-06,2022-05-24,01
5078,Other,30,PK,Premium,285,39,0.35,Mobile,0,1,0,Mason Z. Smith,Latin,Password123!,2020-01-08,2021-02-05,01
5079,Male,22,CA,Premium,192,78,0.11,Desktop,0,1,0,Jackson J. Garcia,Rock,Password123!,2024-07-04,2024-10-15,01
5080,Other,34,CA,Family,113,8,0.56,Mobile,0,1,0,Liam A. Anderson,Rock,Password123!,2019-02-02,2019-11-11,01
5081,Male,39,AU,Premium,158,90,0.3,Desktop,0,1,1,Mateo M. Lopez,Blues,Password123!,2024-10-16,2025-11-18,01
5082,Female,36,AU,Free,231,91,0.22,Web,29,0,0,Nathan C. Lopez,Techno,Password123!,2024-12-07,2025-12-31,01
5083,Female,40,AU,Premium,99,15,0.58,Mobile,0,1,0,Logan V. Perez,EDM,Password123!,2018-12-24,2019-01-04,01
5084,Female,57,DE,Student,117,38,0.53,Mobile,0,1,0,Mateo O. Lee,K-Pop,Password123!,2021-12-27,2022-08-24,01
5085,Female,54,US,Free,73,48,0.07,Mobile,40,0,1,Mateo N. Smith,R&B,Password123!,2021-08-04,2022-03-21,01
5086,Other,21,UK,Free,21,20,0.18,Web,22,0,0,Benjamin D. Lee,Metal,Password123!,2018-11-17,2019-02-27,01
5087,Other,40,PK,Student,154,67,0.26,Mobile,0,1,0,Henry B. Thompson,Trap,Password123!,2024-03-25,2025-04-14,01
5088,Female,47,AU,Premium,136,82,0.17,Desktop,0,1,0,Benjamin U. Perez,Classical,Password123!,2024-10-15,2025-06-28,01
5089,Other,33,IN,Family,107,55,0.37,Desktop,0,1,1,Wyatt R. Martinez,Rock,Password123!,2018-11-18,2019-08-22,01
5090,Female,37,CA,Student,87,84,0.25,Mobile,0,1,0,Joseph B. Moore,R&B,Password123!,2023-03-13,2024-03-11,01
5091,Female,33,UK,Premium,186,37,0.11,Mobile,0,1,0,Benjamin S. Martinez,R&B,Password123!,2019-03-14,2019-07-09,01
5092,Female,16,AU,Premium,51,85,0.17,Web,0,1,0,Jackson R. Perez,K-Pop,Password123!,2024-09-14,2024-11-08,01
5093,Other,53,IN,Student,285,30,0.46,Desktop,0,1,0,Henry J. White,Country,Password123!,2019-01-06,2019-04-09,01
5094,Male,23,FR,Premium,207,86,0.06,Web,0,1,0,David B. Ramirez,Indie,Password123!,2021-07-15,2022-04-08,01
5095,Female,46,US,Free,252,85,0.53,Mobile,47,0,0,Mason H. Williams,Hip Hop,Password123!,2019-08-14,2019-11-17,01
5096,Other,16,IN,Student,40,89,0.21,Web,0,1,0,Mateo F. Moore,Trap,Password123!,2020-05-13,2020-06-08,01
5097,Other,51,PK,Free,41,85,0.48,Mobile,30,0,0,Daniel P. Smith,Indie,Password123!,2023-09-05,2024-08-27,01
5098,Other,39,DE,Premium,159,77,0.15,Mobile,0,1,1,James S. Anderson,House,Password123!,2024-09-02,2024-11-05,01
5099,Female,39,DE,Premium,29,87,0.03,Desktop,0,1,0,Henry Y. Lee,Reggae,Password123!,2019-01-15,2019-08-19,01
5100,Female,26,PK,Family,234,31,0.41,Web,0,1,0,Noah K. Moore,Latin,Password123!,2019-08-25,2020-09-27,01
5101,Female,17,UK,Premium,283,32,0.06,Mobile,0,1,0,Mateo W. Jackson,Latin,Password123!,2018-01-09,2018-10-03,01
5102,Female,19,FR,Student,261,49,0.06,Mobile,0,1,0,Henry P. Gonzalez,R&B,Password123!,2018-04-26,2019-05-13,01
5103,Male,59,CA,Premium,100,66,0.43,Desktop,0,1,0,William Z. Taylor,Alternative,Password123!,2018-08-09,2019-05-22,01
5104,Other,54,IN,Premium,12,19,0.46,Mobile,0,1,0,Michael R. Moore,Trap,Password123!,2024-02-16,2024-07-27,01
5105,Female,25,US,Premium,215,82,0.42,Desktop,0,1,1,William O. Martinez,Soul,Password123!,2018-01-01,2018-03-04,01
5106,Male,49,CA,Student,163,48,0.56,Desktop,0,1,0,Joseph F. Miller,Classical,Password123!,2022-01-08,2023-01-13,01
5107,Female,56,DE,Family,31,19,0.45,Web,0,1,0,James D. Jones,Metal,Password123!,2020-05-13,2020-09-07,01
5108,Female,31,UK,Premium,230,54,0.31,Web,0,1,1,Levi H. Garcia,House,Password123!,2019-11-03,2020-03-10,01
5109,Female,59,IN,Free,136,62,0.39,Mobile,23,0,1,Alexander K. Smith,Soul,Password123!,2023-12-13,2024-10-16,01
5110,Other,41,CA,Student,173,71,0.33,Mobile,0,1,0,Joseph R. Hernandez,Country,Password123!,2024-11-27,2025-07-21,01
5111,Female,44,DE,Student,149,54,0.17,Mobile,0,1,0,Logan H. Gonzalez,Blues,Password123!,2018-07-19,2018-10-16,01
5112,Female,40,US,Student,212,75,0.3,Web,0,1,0,Mason N. Johnson,K-Pop,Password123!,2023-06-29,2024-05-14,01
5113,Female,19,CA,Family,276,59,0.27,Desktop,0,1,0,Isaac D. Lewis,Indie,Password123!,2018-10-15,2019-03-27,01
5114,Male,50,FR,Free,47,62,0.41,Mobile,39,0,0,Theo S. Martin,Reggae,Password123!,2018-10-21,2019-08-29,01
5115,Male,30,AU,Student,200,80,0.28,Desktop,0,1,0,Liam E. Rodriguez,Reggae,Password123!,2023-09-29,2024-05-31,01
5116,Female,54,CA,Student,238,57,0.51,Web,0,1,0,Noah A. Gonzalez,Alternative,Password123!,2022-10-12,2023-02-05,01
5117,Female,34,IN,Premium,75,92,0.43,Mobile,0,1,0,Isaac K. Sanchez,Folk,Password123!,2021-04-22,2022-02-03,01
5118,Other,35,CA,Student,60,45,0.27,Mobile,0,1,0,Elijah J. Wilson,Metal,Password123!,2019-09-15,2020-01-27,01
5119,Male,56,CA,Premium,140,37,0.6,Web,0,1,0,Wyatt A. Moore,Latin,Password123!,2024-10-16,2025-07-20,01
5120,Male,31,AU,Premium,222,39,0.17,Mobile,0,1,0,William S. Miller,Folk,Password123!,2019-04-08,2020-01-23,01
5121,Female,22,AU,Free,215,32,0.44,Web,22,0,0,Liam X. Harris,Metal,Password123!,2022-02-24,2022-10-18,01
5122,Female,49,IN,Premium,214,41,0.59,Desktop,0,1,1,Sebastian C. Martinez,Metal,Password123!,2019-10-21,2020-10-24,01
5123,Other,51,UK,Family,16,64,0.36,Mobile,0,1,1,Theo L. Gonzalez,Trap,Password123!,2018-04-25,2019-01-05,01
5124,Other,24,UK,Family,224,60,0.2,Mobile,0,1,0,Elijah P. Perez,Trap,Password123!,2022-10-05,2023-02-24,01
5125,Male,44,CA,Family,89,34,0.46,Desktop,0,1,0,Caleb T. Hernandez,Latin,Password123!,2022-09-30,2023-07-26,01
5126,Male,18,AU,Family,156,32,0.21,Mobile,0,1,0,Mason M. Robinson,Techno,Password123!,2021-08-24,2022-06-07,01
5127,Male,57,PK,Premium,149,14,0.4,Mobile,0,1,0,Oliver P. Clark,Metal,Password123!,2018-05-21,2019-01-02,01
5128,Other,38,US,Student,20,93,0.32,Mobile,0,1,1,Michael C. Martin,Hip Hop,Password123!,2020-09-30,2021-01-20,01
5129,Other,16,FR,Family,255,71,0.02,Web,0,1,1,Ethan F. Thomas,Trap,Password123!,2018-07-31,2018-09-29,01
5130,Female,40,FR,Free,152,7,0.44,Mobile,34,0,0,Joseph N. Harris,Reggae,Password123!,2018-12-08,2019-02-04,01
5131,Male,39,CA,Student,224,35,0.52,Web,0,1,1,David W. Ramirez,Soul,Password123!,2021-04-02,2021-06-07,01
5132,Female,32,PK,Student,214,99,0.46,Desktop,0,1,1,Logan H. Clark,Pop,Password123!,2024-04-18,2024-12-04,01
5133,Other,51,FR,Free,295,27,0.04,Web,34,0,1,Jacob N. Jones,K-Pop,Password123!,2019-07-11,2019-11-29,01
5134,Male,59,FR,Family,149,46,0.53,Mobile,0,1,0,Henry E. Hernandez,Jazz,Password123!,2022-11-28,2022-12-06,01
5135,Male,52,US,Premium,167,29,0.09,Mobile,0,1,0,Owen C. Martin,House,Password123!,2020-05-15,2020-12-05,01
5136,Female,59,CA,Premium,182,3,0.24,Desktop,0,1,0,Mateo K. Robinson,Rock,Password123!,2023-12-16,2024-04-23,01
5137,Male,16,AU,Free,157,46,0.14,Mobile,32,0,0,Benjamin Q. Robinson,Blues,Password123!,2019-09-09,2019-09-12,01
5138,Female,22,IN,Premium,15,49,0.22,Web,0,1,0,Daniel L. Moore,Country,Password123!,2023-10-02,2024-09-06,01
5139,Male,41,US,Premium,199,10,0.49,Desktop,0,1,0,Logan M. Brown,Soul,Password123!,2024-05-26,2024-07-27,01
5140,Female,49,IN,Free,201,48,0.22,Mobile,11,0,0,Oliver K. Thompson,Jazz,Password123!,2018-09-26,2019-10-31,01
5141,Female,24,US,Free,183,76,0.04,Web,29,0,0,Owen P. Wilson,Country,Password123!,2023-11-05,2024-06-05,01
5142,Other,38,IN,Family,240,78,0.41,Web,0,1,0,Jacob Q. Gonzalez,Reggae,Password123!,2019-05-13,2020-05-24,01
5143,Male,40,UK,Premium,114,12,0.23,Mobile,0,1,0,Owen S. White,EDM,Password123!,2020-09-10,2021-01-15,01
5144,Female,16,UK,Free,150,71,0.1,Mobile,48,0,1,James S. Sanchez,Blues,Password123!,2024-08-26,2025-03-20,01
5145,Male,28,US,Free,61,92,0.55,Web,25,0,0,Daniel Y. Miller,Techno,Password123!,2022-12-15,2023-10-22,01
5146,Male,51,UK,Premium,51,59,0.14,Mobile,0,1,0,Logan J. Jones,Folk,Password123!,2022-09-07,2022-09-19,01
5147,Other,48,IN,Family,239,49,0.23,Desktop,0,1,0,Jackson A. Gonzalez,Soul,Password123!,2024-10-17,2025-03-26,01
5148,Male,54,IN,Family,113,26,0.31,Mobile,0,1,1,Mateo T. Martinez,House,Password123!,2020-04-26,2021-02-19,01
5149,Other,26,IN,Premium,237,33,0.03,Web,0,1,0,Nathan C. White,Trap,Password123!,2019-01-25,2019-03-15,01
5150,Other,44,US,Student,194,17,0.49,Desktop,0,1,0,Michael N. Wilson,Pop,Password123!,2023-05-04,2023-11-07,01
5151,Male,46,IN,Student,212,50,0.51,Desktop,0,1,1,Lucas I. Garcia,Techno,Password123!,2021-09-18,2022-04-01,01
5152,Female,27,US,Premium,62,3,0.07,Mobile,0,1,0,David G. Gonzalez,Pop,Password123!,2019-05-12,2020-02-07,01
5153,Male,25,DE,Family,270,54,0.18,Desktop,0,1,0,Logan U. Lewis,Jazz,Password123!,2024-03-10,2025-02-24,01
5154,Male,30,CA,Student,71,46,0.25,Web,0,1,0,Liam Q. Jones,Reggae,Password123!,2021-09-29,2022-08-16,01
5155,Female,18,AU,Premium,209,2,0.11,Mobile,0,1,0,Alexander F. Sanchez,Latin,Password123!,2021-07-26,2022-01-19,01
5156,Female,31,US,Premium,120,42,0.16,Web,0,1,0,Alexander H. Williams,House,Password123!,2018-09-10,2019-04-05,01
5157,Male,30,CA,Student,277,85,0.2,Mobile,0,1,1,Logan A. Williams,R&B,Password123!,2020-01-27,2020-04-29,01
5158,Female,35,AU,Free,248,92,0.18,Web,35,0,1,Caleb E. Thomas,Trap,Password123!,2019-08-28,2020-07-15,01
5159,Other,42,DE,Premium,163,3,0.46,Mobile,0,1,0,Samuel E. Gonzalez,Blues,Password123!,2018-09-10,2019-10-08,01
5160,Male,44,PK,Family,117,15,0.12,Web,0,1,0,Daniel T. Gonzalez,Techno,Password123!,2019-10-29,2020-05-30,01
5161,Other,42,DE,Free,235,61,0.48,Desktop,37,0,0,Jackson X. Anderson,Techno,Password123!,2023-06-21,2023-12-16,01
5162,Male,27,AU,Free,255,22,0.01,Desktop,25,0,0,Isaac B. Miller,Country,Password123!,2021-05-16,2022-02-19,01
5163,Female,39,US,Family,191,16,0.31,Desktop,0,1,0,Samuel Q. Hernandez,EDM,Password123!,2020-11-03,2021-03-02,01
5164,Other,32,FR,Premium,113,90,0.48,Mobile,0,1,0,Elijah Y. Wilson,K-Pop,Password123!,2023-07-06,2023-11-28,01
5165,Other,57,UK,Family,86,39,0.53,Web,0,1,1,Noah X. Miller,Trap,Password123!,2021-10-28,2022-10-05,01
5166,Female,54,DE,Family,97,94,0.3,Mobile,0,1,0,Elijah J. Miller,Reggae,Password123!,2024-11-28,2025-09-26,01
5167,Male,19,FR,Free,254,52,0.1,Mobile,24,0,0,Elijah B. Harris,Folk,Password123!,2023-11-13,2024-10-13,01
5168,Male,32,AU,Family,290,54,0.28,Mobile,0,1,1,Michael T. Wilson,Metal,Password123!,2022-10-31,2023-08-23,01
5169,Female,58,IN,Premium,241,64,0.28,Mobile,0,1,0,Mateo U. Brown,Indie,Password123!,2019-09-30,2020-06-25,01
5170,Female,38,IN,Free,182,49,0.05,Desktop,49,0,0,Mateo W. Lewis,Blues,Password123!,2018-09-17,2019-07-22,01
5171,Female,37,IN,Family,172,45,0.51,Web,0,1,0,Daniel D. Thompson,Techno,Password123!,2021-04-19,2021-05-14,01
5172,Other,18,PK,Free,73,38,0.6,Mobile,15,0,1,Nathan M. Robinson,EDM,Password123!,2022-08-03,2023-06-04,01
5173,Male,32,UK,Free,152,51,0.29,Web,27,0,0,Ethan C. Lewis,Techno,Password123!,2023-01-10,2023-11-19,01
5174,Male,35,CA,Free,37,48,0.0,Mobile,10,0,0,Noah J. Miller,Folk,Password123!,2019-03-14,2019-06-30,01
5175,Female,47,PK,Premium,292,48,0.13,Web,0,1,1,Noah K. Hernandez,Indie,Password123!,2021-07-22,2022-01-08,01
5176,Male,45,IN,Free,62,31,0.36,Desktop,20,0,0,Caleb M. Jackson,Jazz,Password123!,2020-01-17,2020-01-28,01
5177,Male,31,PK,Free,263,43,0.06,Web,23,0,1,Elijah N. Gonzalez,Rock,Password123!,2018-09-29,2019-08-21,01
5178,Female,20,PK,Family,58,48,0.35,Web,0,1,0,Samuel J. Williams,Reggae,Password123!,2024-09-06,2025-05-12,01
5179,Other,52,FR,Student,113,35,0.23,Desktop,0,1,0,Samuel Z. Garcia,Pop,Password123!,2023-05-19,2023-11-19,01
5180,Other,50,AU,Premium,40,91,0.52,Web,0,1,1,James E. Taylor,Rock,Password123!,2020-12-04,2021-01-01,01
5181,Other,20,FR,Premium,216,17,0.19,Web,0,1,1,Ethan W. Hernandez,Classical,Password123!,2024-11-30,2025-06-27,01
5182,Other,36,CA,Premium,35,18,0.52,Mobile,0,1,0,William L. Robinson,Folk,Password123!,2020-02-29,2021-01-29,01
5183,Male,17,DE,Free,289,85,0.57,Desktop,10,0,0,Nathan W. Harris,Classical,Password123!,2022-11-06,2023-10-10,01
5184,Other,28,IN,Free,255,24,0.15,Desktop,6,0,0,Liam K. Miller,Country,Password123!,2020-02-20,2021-02-09,01
5185,Other,29,FR,Student,277,8,0.18,Web,0,1,0,Benjamin W. Johnson,Pop,Password123!,2022-09-27,2023-05-06,01
5186,Female,43,FR,Family,161,82,0.47,Desktop,0,1,0,Levi O. Miller,Blues,Password123!,2019-11-07,2020-05-13,01
5187,Male,48,AU,Premium,113,94,0.18,Web,0,1,0,Daniel E. Taylor,R&B,Password123!,2024-06-10,2024-12-11,01
5188,Other,40,DE,Free,277,21,0.41,Desktop,12,0,0,Samuel V. Lee,Alternative,Password123!,2024-10-25,2025-04-06,01
5189,Other,51,FR,Student,190,90,0.54,Mobile,0,1,1,Isaac Z. Thomas,Alternative,Password123!,2021-11-08,2022-09-24,01
5190,Female,19,DE,Free,256,46,0.42,Desktop,37,0,1,Elijah Z. Davis,Metal,Password123!,2022-02-02,2022-09-10,01
5191,Male,57,AU,Premium,294,88,0.12,Mobile,0,1,0,Elijah E. White,R&B,Password123!,2018-02-03,2018-03-28,01
5192,Female,26,US,Family,97,41,0.22,Mobile,0,1,0,Samuel D. Perez,Indie,Password123!,2021-04-10,2022-03-21,01
5193,Other,49,PK,Family,39,26,0.22,Mobile,0,1,0,William T. Jones,Indie,Password123!,2018-08-10,2018-12-20,01
5194,Female,56,IN,Family,264,91,0.47,Mobile,0,1,0,Henry O. Davis,Trap,Password123!,2020-10-11,2021-03-18,01
5195,Male,33,DE,Premium,285,94,0.07,Desktop,0,1,0,Liam I. Thomas,Classical,Password123!,2019-10-12,2020-05-30,01
5196,Male,44,US,Premium,78,36,0.16,Web,0,1,0,Owen V. Martin,K-Pop,Password123!,2024-09-07,2025-09-20,01
5197,Male,54,PK,Free,144,77,0.05,Mobile,37,0,0,Oliver J. Martin,K-Pop,Password123!,2022-12-15,2023-11-16,01
5198,Male,19,US,Family,239,21,0.59,Desktop,0,1,1,Theo I. Lewis,Alternative,Password123!,2020-11-10,2020-12-17,01
5199,Other,24,DE,Family,122,54,0.11,Desktop,0,1,0,Daniel P. Garcia,Folk,Password123!,2019-01-21,2019-06-08,01
5200,Male,43,FR,Free,142,83,0.55,Desktop,25,0,0,Owen B. Thomas,Pop,Password123!,2019-02-22,2019-05-05,01
5201,Male,24,FR,Premium,133,60,0.18,Web,0,1,0,Lucas N. Robinson,House,Password123!,2019-01-26,2019-06-25,01
5202,Male,17,CA,Free,259,90,0.39,Mobile,41,0,0,Liam E. Anderson,Hip Hop,Password123!,2018-02-14,2019-02-02,01
5203,Female,41,AU,Family,161,83,0.05,Mobile,0,1,0,Benjamin Y. Hernandez,Rock,Password123!,2022-05-24,2022-06-19,01
5204,Female,43,US,Premium,218,63,0.14,Mobile,0,1,1,Mason I. Ramirez,Trap,Password123!,2020-12-12,2021-11-02,01
5205,Other,51,PK,Student,51,78,0.29,Mobile,0,1,1,Michael Y. Wilson,Folk,Password123!,2023-03-18,2023-04-17,01
5206,Female,48,UK,Free,282,11,0.2,Mobile,29,0,1,Levi K. Miller,Alternative,Password123!,2020-03-13,2020-07-18,01
5207,Female,57,UK,Premium,277,61,0.08,Web,0,1,0,Liam Z. Johnson,House,Password123!,2018-03-10,2018-08-16,01
5208,Female,30,IN,Premium,242,28,0.38,Desktop,0,1,1,Noah H. Martinez,Classical,Password123!,2021-07-01,2021-10-17,01
5209,Male,27,DE,Free,11,50,0.32,Mobile,33,0,0,Liam Y. Martin,Indie,Password123!,2023-11-25,2024-06-14,01
5210,Male,51,AU,Family,90,56,0.2,Web,0,1,0,Alexander M. Smith,Alternative,Password123!,2022-03-15,2022-06-13,01
5211,Male,39,FR,Premium,152,1,0.4,Desktop,0,1,0,Mateo L. Jones,Classical,Password123!,2019-04-02,2019-12-17,01
5212,Other,29,PK,Premium,235,86,0.48,Web,0,1,0,Oliver M. Anderson,K-Pop,Password123!,2024-03-02,2024-06-26,01
